declarationId,senderReference,receiverReference,goodsCategoryCode,riskAssessmentCode,originCountry,declaredValue,weightKg
DEC-04111,SND-0138,RCV-0220,CAT-058,RISK-16,EE,62207.11,345.3
DEC-04112,SND-0155,RCV-0249,CAT-065,RISK-01,LV,62244.12,346.6
DEC-04113,SND-0172,RCV-0028,CAT-072,RISK-06,LT,62281.13,347.9
DEC-04114,SND-0189,RCV-0057,CAT-079,RISK-11,FI,62318.14,349.2
DEC-04115,SND-0206,RCV-0086,CAT-006,RISK-16,SE,62355.15,350.5
DEC-04116,SND-0223,RCV-0115,CAT-013,RISK-01,DE,62392.16,351.8
DEC-04117,SND-0240,RCV-0144,CAT-020,RISK-06,PL,62429.17,353.1
DEC-04118,SND-0007,RCV-0173,CAT-027,RISK-11,NL,62466.18,354.4
DEC-04119,SND-0024,RCV-0202,CAT-034,RISK-16,CN,62503.19,355.7
DEC-04120,SND-0041,RCV-0231,CAT-041,RISK-01,US,62540.20,357.0
DEC-04121,SND-0058,RCV-0010,CAT-048,RISK-06,EE,62577.21,358.3
DEC-04122,SND-0075,RCV-0039,CAT-055,RISK-11,LV,62614.22,359.6
DEC-04123,SND-0092,RCV-0068,CAT-062,RISK-16,LT,62651.23,360.9
DEC-04124,SND-0109,RCV-0097,CAT-069,RISK-01,FI,62688.24,362.2
DEC-04125,SND-0126,RCV-0126,CAT-076,RISK-06,SE,62725.25,363.5
DEC-04126,SND-0143,RCV-0155,CAT-003,RISK-11,DE,62762.26,364.8
DEC-04127,SND-0160,RCV-0184,CAT-010,RISK-16,PL,62799.27,366.1
DEC-04128,SND-0177,RCV-0213,CAT-017,RISK-01,NL,62836.28,367.4
DEC-04129,SND-0194,RCV-0242,CAT-024,RISK-06,CN,62873.29,368.7
DEC-04130,SND-0211,RCV-0021,CAT-031,RISK-11,US,62910.30,370.0
DEC-04131,SND-0228,RCV-0050,CAT-038,RISK-16,EE,62947.31,371.3
DEC-04132,SND-0245,RCV-0079,CAT-045,RISK-01,LV,62984.32,372.6
DEC-04133,SND-0012,RCV-0108,CAT-052,RISK-06,LT,63021.33,373.9
DEC-04134,SND-0029,RCV-0137,CAT-059,RISK-11,FI,63058.34,375.2
DEC-04135,SND-0046,RCV-0166,CAT-066,RISK-16,SE,63095.35,376.5
DEC-04136,SND-0063,RCV-0195,CAT-073,RISK-01,DE,63132.36,377.8
DEC-04137,SND-0080,RCV-0224,CAT-080,RISK-06,PL,63169.37,379.1
DEC-04138,SND-0097,RCV-0003,CAT-007,RISK-11,NL,63206.38,380.4
DEC-04139,SND-0114,RCV-0032,CAT-014,RISK-16,CN,63243.39,381.7
DEC-04140,SND-0131,RCV-0061,CAT-021,RISK-01,US,63280.40,383.0
DEC-04141,SND-0148,RCV-0090,CAT-028,RISK-06,EE,63317.41,384.3
DEC-04142,SND-0165,RCV-0119,CAT-035,RISK-11,LV,63354.42,385.6
DEC-04143,SND-0182,RCV-0148,CAT-042,RISK-16,LT,63391.43,386.9
DEC-04144,SND-0199,RCV-0177,CAT-049,RISK-01,FI,63428.44,388.2
DEC-04145,SND-0216,RCV-0206,CAT-056,RISK-06,SE,63465.45,389.5
DEC-04146,SND-0233,RCV-0235,CAT-063,RISK-11,DE,63502.46,390.8
DEC-04147,SND-0250,RCV-0014,CAT-070,RISK-16,PL,63539.47,392.1
DEC-04148,SND-0017,RCV-0043,CAT-077,RISK-01,NL,63576.48,393.4
DEC-04149,SND-0034,RCV-0072,CAT-004,RISK-06,CN,63613.49,394.7
DEC-04150,SND-0051,RCV-0101,CAT-011,RISK-11,US,63650.50,396.0
DEC-04151,SND-0068,RCV-0130,CAT-018,RISK-16,EE,63687.51,397.3
DEC-04152,SND-0085,RCV-0159,CAT-025,RISK-01,LV,63724.52,398.6
DEC-04153,SND-0102,RCV-0188,CAT-032,RISK-06,LT,63761.53,399.9
DEC-04154,SND-0119,RCV-0217,CAT-039,RISK-11,FI,63798.54,401.2
DEC-04155,SND-0136,RCV-0246,CAT-046,RISK-16,SE,63835.55,402.5
DEC-04156,SND-0153,RCV-0025,CAT-053,RISK-01,DE,63872.56,403.8
DEC-04157,SND-0170,RCV-0054,CAT-060,RISK-06,PL,63909.57,405.1
DEC-04158,SND-0187,RCV-0083,CAT-067,RISK-11,NL,63946.58,406.4
DEC-04159,SND-0204,RCV-0112,CAT-074,RISK-16,CN,63983.59,407.7
DEC-04160,SND-0221,RCV-0141,CAT-001,RISK-01,US,64020.60,409.0
DEC-04161,SND-0238,RCV-0170,CAT-008,RISK-06,EE,64057.61,410.3
DEC-04162,SND-0005,RCV-0199,CAT-015,RISK-11,LV,64094.62,411.6
DEC-04163,SND-0022,RCV-0228,CAT-022,RISK-16,LT,64131.63,412.9
DEC-04164,SND-0039,RCV-0007,CAT-029,RISK-01,FI,64168.64,414.2
DEC-04165,SND-0056,RCV-0036,CAT-036,RISK-06,SE,64205.65,415.5
DEC-04166,SND-0073,RCV-0065,CAT-043,RISK-11,DE,64242.66,416.8
DEC-04167,SND-0090,RCV-0094,CAT-050,RISK-16,PL,64279.67,418.1
DEC-04168,SND-0107,RCV-0123,CAT-057,RISK-01,NL,64316.68,419.4
DEC-04169,SND-0124,RCV-0152,CAT-064,RISK-06,CN,64353.69,420.7
DEC-04170,SND-0141,RCV-0181,CAT-071,RISK-11,US,64390.70,422.0
DEC-04171,SND-0158,RCV-0210,CAT-078,RISK-16,EE,64427.71,423.3
DEC-04172,SND-0175,RCV-0239,CAT-005,RISK-01,LV,64464.72,424.6
DEC-04173,SND-0192,RCV-0018,CAT-012,RISK-06,LT,64501.73,425.9
DEC-04174,SND-0209,RCV-0047,CAT-019,RISK-11,FI,64538.74,427.2
DEC-04175,SND-0226,RCV-0076,CAT-026,RISK-16,SE,64575.75,428.5
DEC-04176,SND-0243,RCV-0105,CAT-033,RISK-01,DE,64612.76,429.8
DEC-04177,SND-0010,RCV-0134,CAT-040,RISK-06,PL,64649.77,431.1
DEC-04178,SND-0027,RCV-0163,CAT-047,RISK-11,NL,64686.78,432.4
DEC-04179,SND-0044,RCV-0192,CAT-054,RISK-16,CN,64723.79,433.7
DEC-04180,SND-0061,RCV-0221,CAT-061,RISK-01,US,64760.80,435.0
DEC-04181,SND-0078,RCV-0250,CAT-068,RISK-06,EE,64797.81,436.3
DEC-04182,SND-0095,RCV-0029,CAT-075,RISK-11,LV,64834.82,437.6
DEC-04183,SND-0112,RCV-0058,CAT-002,RISK-16,LT,64871.83,438.9
DEC-04184,SND-0129,RCV-0087,CAT-009,RISK-01,FI,64908.84,440.2
DEC-04185,SND-0146,RCV-0116,CAT-016,RISK-06,SE,64945.85,441.5
DEC-04186,SND-0163,RCV-0145,CAT-023,RISK-11,DE,64982.86,442.8
DEC-04187,SND-0180,RCV-0174,CAT-030,RISK-16,PL,65019.87,444.1
DEC-04188,SND-0197,RCV-0203,CAT-037,RISK-01,NL,65056.88,445.4
DEC-04189,SND-0214,RCV-0232,CAT-044,RISK-06,CN,65093.89,446.7
DEC-04190,SND-0231,RCV-0011,CAT-051,RISK-11,US,65130.90,448.0
DEC-04191,SND-0248,RCV-0040,CAT-058,RISK-16,EE,65167.91,449.3
DEC-04192,SND-0015,RCV-0069,CAT-065,RISK-01,LV,65204.92,450.6
DEC-04193,SND-0032,RCV-0098,CAT-072,RISK-06,LT,65241.93,451.9
DEC-04194,SND-0049,RCV-0127,CAT-079,RISK-11,FI,65278.94,453.2
DEC-04195,SND-0066,RCV-0156,CAT-006,RISK-16,SE,65315.95,454.5
DEC-04196,SND-0083,RCV-0185,CAT-013,RISK-01,DE,65352.96,455.8
DEC-04197,SND-0100,RCV-0214,CAT-020,RISK-06,PL,65389.97,457.1
DEC-04198,SND-0117,RCV-0243,CAT-027,RISK-11,NL,65426.98,458.4
DEC-04199,SND-0134,RCV-0022,CAT-034,RISK-16,CN,65463.99,459.7
DEC-04200,SND-0151,RCV-0051,CAT-041,RISK-01,US,65500.00,461.0
DEC-04201,SND-0168,RCV-0080,CAT-048,RISK-06,EE,65537.01,462.3
DEC-04202,SND-0185,RCV-0109,CAT-055,RISK-11,LV,65574.02,463.6
DEC-04203,SND-0202,RCV-0138,CAT-062,RISK-16,LT,65611.03,464.9
DEC-04204,SND-0219,RCV-0167,CAT-069,RISK-01,FI,65648.04,466.2
DEC-04205,SND-0236,RCV-0196,CAT-076,RISK-06,SE,65685.05,467.5
DEC-04206,SND-0003,RCV-0225,CAT-003,RISK-11,DE,65722.06,468.8
DEC-04207,SND-0020,RCV-0004,CAT-010,RISK-16,PL,65759.07,470.1
DEC-04208,SND-0037,RCV-0033,CAT-017,RISK-01,NL,65796.08,471.4
DEC-04209,SND-0054,RCV-0062,CAT-024,RISK-06,CN,65833.09,472.7
DEC-04210,SND-0071,RCV-0091,CAT-031,RISK-11,US,65870.10,474.0
DEC-04211,SND-0088,RCV-0120,CAT-038,RISK-16,EE,65907.11,475.3
DEC-04212,SND-0105,RCV-0149,CAT-045,RISK-01,LV,65944.12,476.6
DEC-04213,SND-0122,RCV-0178,CAT-052,RISK-06,LT,65981.13,477.9
DEC-04214,SND-0139,RCV-0207,CAT-059,RISK-11,FI,66018.14,479.2
DEC-04215,SND-0156,RCV-0236,CAT-066,RISK-16,SE,66055.15,480.5
DEC-04216,SND-0173,RCV-0015,CAT-073,RISK-01,DE,66092.16,481.8
DEC-04217,SND-0190,RCV-0044,CAT-080,RISK-06,PL,66129.17,483.1
DEC-04218,SND-0207,RCV-0073,CAT-007,RISK-11,NL,66166.18,484.4
DEC-04219,SND-0224,RCV-0102,CAT-014,RISK-16,CN,66203.19,485.7
DEC-04220,SND-0241,RCV-0131,CAT-021,RISK-01,US,66240.20,487.0
DEC-04221,SND-0008,RCV-0160,CAT-028,RISK-06,EE,66277.21,488.3
DEC-04222,SND-0025,RCV-0189,CAT-035,RISK-11,LV,66314.22,489.6
DEC-04223,SND-0042,RCV-0218,CAT-042,RISK-16,LT,66351.23,490.9
DEC-04224,SND-0059,RCV-0247,CAT-049,RISK-01,FI,66388.24,492.2
DEC-04225,SND-0076,RCV-0026,CAT-056,RISK-06,SE,66425.25,493.5
DEC-04226,SND-0093,RCV-0055,CAT-063,RISK-11,DE,66462.26,494.8
DEC-04227,SND-0110,RCV-0084,CAT-070,RISK-16,PL,66499.27,496.1
DEC-04228,SND-0127,RCV-0113,CAT-077,RISK-01,NL,66536.28,497.4
DEC-04229,SND-0144,RCV-0142,CAT-004,RISK-06,CN,66573.29,498.7
DEC-04230,SND-0161,RCV-0171,CAT-011,RISK-11,US,66610.30,500.0
DEC-04231,SND-0178,RCV-0200,CAT-018,RISK-16,EE,66647.31,1.3
DEC-04232,SND-0195,RCV-0229,CAT-025,RISK-01,LV,66684.32,2.6
DEC-04233,SND-0212,RCV-0008,CAT-032,RISK-06,LT,66721.33,3.9
DEC-04234,SND-0229,RCV-0037,CAT-039,RISK-11,FI,66758.34,5.2
DEC-04235,SND-0246,RCV-0066,CAT-046,RISK-16,SE,66795.35,6.5
DEC-04236,SND-0013,RCV-0095,CAT-053,RISK-01,DE,66832.36,7.8
DEC-04237,SND-0030,RCV-0124,CAT-060,RISK-06,PL,66869.37,9.1
DEC-04238,SND-0047,RCV-0153,CAT-067,RISK-11,NL,66906.38,10.4
DEC-04239,SND-0064,RCV-0182,CAT-074,RISK-16,CN,66943.39,11.7
DEC-04240,SND-0081,RCV-0211,CAT-001,RISK-01,US,66980.40,13.0
DEC-04241,SND-0098,RCV-0240,CAT-008,RISK-06,EE,67017.41,14.3
DEC-04242,SND-0115,RCV-0019,CAT-015,RISK-11,LV,67054.42,15.6
DEC-04243,SND-0132,RCV-0048,CAT-022,RISK-16,LT,67091.43,16.9
DEC-04244,SND-0149,RCV-0077,CAT-029,RISK-01,FI,67128.44,18.2
DEC-04245,SND-0166,RCV-0106,CAT-036,RISK-06,SE,67165.45,19.5
DEC-04246,SND-0183,RCV-0135,CAT-043,RISK-11,DE,67202.46,20.8
DEC-04247,SND-0200,RCV-0164,CAT-050,RISK-16,PL,67239.47,22.1
DEC-04248,SND-0217,RCV-0193,CAT-057,RISK-01,NL,67276.48,23.4
DEC-04249,SND-0234,RCV-0222,CAT-064,RISK-06,CN,67313.49,24.7
DEC-04250,SND-0001,RCV-0001,CAT-071,RISK-11,US,67350.50,26.0
DEC-04251,SND-0018,RCV-0030,CAT-078,RISK-16,EE,67387.51,27.3
DEC-04252,SND-0035,RCV-0059,CAT-005,RISK-01,LV,67424.52,28.6
DEC-04253,SND-0052,RCV-0088,CAT-012,RISK-06,LT,67461.53,29.9
DEC-04254,SND-0069,RCV-0117,CAT-019,RISK-11,FI,67498.54,31.2
DEC-04255,SND-0086,RCV-0146,CAT-026,RISK-16,SE,67535.55,32.5
DEC-04256,SND-0103,RCV-0175,CAT-033,RISK-01,DE,67572.56,33.8
DEC-04257,SND-0120,RCV-0204,CAT-040,RISK-06,PL,67609.57,35.1
DEC-04258,SND-0137,RCV-0233,CAT-047,RISK-11,NL,67646.58,36.4
DEC-04259,SND-0154,RCV-0012,CAT-054,RISK-16,CN,67683.59,37.7
DEC-04260,SND-0171,RCV-0041,CAT-061,RISK-01,US,67720.60,39.0
DEC-04261,SND-0188,RCV-0070,CAT-068,RISK-06,EE,67757.61,40.3
DEC-04262,SND-0205,RCV-0099,CAT-075,RISK-11,LV,67794.62,41.6
DEC-04263,SND-0222,RCV-0128,CAT-002,RISK-16,LT,67831.63,42.9
DEC-04264,SND-0239,RCV-0157,CAT-009,RISK-01,FI,67868.64,44.2
DEC-04265,SND-0006,RCV-0186,CAT-016,RISK-06,SE,67905.65,45.5
DEC-04266,SND-0023,RCV-0215,CAT-023,RISK-11,DE,67942.66,46.8
DEC-04267,SND-0040,RCV-0244,CAT-030,RISK-16,PL,67979.67,48.1
DEC-04268,SND-0057,RCV-0023,CAT-037,RISK-01,NL,68016.68,49.4
DEC-04269,SND-0074,RCV-0052,CAT-044,RISK-06,CN,68053.69,50.7
DEC-04270,SND-0091,RCV-0081,CAT-051,RISK-11,US,68090.70,52.0
DEC-04271,SND-0108,RCV-0110,CAT-058,RISK-16,EE,68127.71,53.3
DEC-04272,SND-0125,RCV-0139,CAT-065,RISK-01,LV,68164.72,54.6
DEC-04273,SND-0142,RCV-0168,CAT-072,RISK-06,LT,68201.73,55.9
DEC-04274,SND-0159,RCV-0197,CAT-079,RISK-11,FI,68238.74,57.2
DEC-04275,SND-0176,RCV-0226,CAT-006,RISK-16,SE,68275.75,58.5
DEC-04276,SND-0193,RCV-0005,CAT-013,RISK-01,DE,68312.76,59.8
DEC-04277,SND-0210,RCV-0034,CAT-020,RISK-06,PL,68349.77,61.1
DEC-04278,SND-0227,RCV-0063,CAT-027,RISK-11,NL,68386.78,62.4
DEC-04279,SND-0244,RCV-0092,CAT-034,RISK-16,CN,68423.79,63.7
DEC-04280,SND-0011,RCV-0121,CAT-041,RISK-01,US,68460.80,65.0
DEC-04281,SND-0028,RCV-0150,CAT-048,RISK-06,EE,68497.81,66.3
DEC-04282,SND-0045,RCV-0179,CAT-055,RISK-11,LV,68534.82,67.6
DEC-04283,SND-0062,RCV-0208,CAT-062,RISK-16,LT,68571.83,68.9
DEC-04284,SND-0079,RCV-0237,CAT-069,RISK-01,FI,68608.84,70.2
DEC-04285,SND-0096,RCV-0016,CAT-076,RISK-06,SE,68645.85,71.5
DEC-04286,SND-0113,RCV-0045,CAT-003,RISK-11,DE,68682.86,72.8
DEC-04287,SND-0130,RCV-0074,CAT-010,RISK-16,PL,68719.87,74.1
DEC-04288,SND-0147,RCV-0103,CAT-017,RISK-01,NL,68756.88,75.4
DEC-04289,SND-0164,RCV-0132,CAT-024,RISK-06,CN,68793.89,76.7
DEC-04290,SND-0181,RCV-0161,CAT-031,RISK-11,US,68830.90,78.0
DEC-04291,SND-0198,RCV-0190,CAT-038,RISK-16,EE,68867.91,79.3
DEC-04292,SND-0215,RCV-0219,CAT-045,RISK-01,LV,68904.92,80.6
DEC-04293,SND-0232,RCV-0248,CAT-052,RISK-06,LT,68941.93,81.9
DEC-04294,SND-0249,RCV-0027,CAT-059,RISK-11,FI,68978.94,83.2
DEC-04295,SND-0016,RCV-0056,CAT-066,RISK-16,SE,69015.95,84.5
DEC-04296,SND-0033,RCV-0085,CAT-073,RISK-01,DE,69052.96,85.8
DEC-04297,SND-0050,RCV-0114,CAT-080,RISK-06,PL,69089.97,87.1
DEC-04298,SND-0067,RCV-0143,CAT-007,RISK-11,NL,69126.98,88.4
DEC-04299,SND-0084,RCV-0172,CAT-014,RISK-16,CN,69163.99,89.7
DEC-04300,SND-0101,RCV-0201,CAT-021,RISK-01,US,69200.00,91.0
DEC-04301,SND-0118,RCV-0230,CAT-028,RISK-06,EE,69237.01,92.3
DEC-04302,SND-0135,RCV-0009,CAT-035,RISK-11,LV,69274.02,93.6
DEC-04303,SND-0152,RCV-0038,CAT-042,RISK-16,LT,69311.03,94.9
DEC-04304,SND-0169,RCV-0067,CAT-049,RISK-01,FI,69348.04,96.2
DEC-04305,SND-0186,RCV-0096,CAT-056,RISK-06,SE,69385.05,97.5
DEC-04306,SND-0203,RCV-0125,CAT-063,RISK-11,DE,69422.06,98.8
DEC-04307,SND-0220,RCV-0154,CAT-070,RISK-16,PL,69459.07,100.1
DEC-04308,SND-0237,RCV-0183,CAT-077,RISK-01,NL,69496.08,101.4
DEC-04309,SND-0004,RCV-0212,CAT-004,RISK-06,CN,69533.09,102.7
DEC-04310,SND-0021,RCV-0241,CAT-011,RISK-11,US,69570.10,104.0
DEC-04311,SND-0038,RCV-0020,CAT-018,RISK-16,EE,69607.11,105.3
DEC-04312,SND-0055,RCV-0049,CAT-025,RISK-01,LV,69644.12,106.6
DEC-04313,SND-0072,RCV-0078,CAT-032,RISK-06,LT,69681.13,107.9
DEC-04314,SND-0089,RCV-0107,CAT-039,RISK-11,FI,69718.14,109.2
DEC-04315,SND-0106,RCV-0136,CAT-046,RISK-16,SE,69755.15,110.5
DEC-04316,SND-0123,RCV-0165,CAT-053,RISK-01,DE,69792.16,111.8
DEC-04317,SND-0140,RCV-0194,CAT-060,RISK-06,PL,69829.17,113.1
DEC-04318,SND-0157,RCV-0223,CAT-067,RISK-11,NL,69866.18,114.4
DEC-04319,SND-0174,RCV-0002,CAT-074,RISK-16,CN,69903.19,115.7
DEC-04320,SND-0191,RCV-0031,CAT-001,RISK-01,US,69940.20,117.0
DEC-04321,SND-0208,RCV-0060,CAT-008,RISK-06,EE,69977.21,118.3
DEC-04322,SND-0225,RCV-0089,CAT-015,RISK-11,LV,70014.22,119.6
DEC-04323,SND-0242,RCV-0118,CAT-022,RISK-16,LT,70051.23,120.9
DEC-04324,SND-0009,RCV-0147,CAT-029,RISK-01,FI,70088.24,122.2
DEC-04325,SND-0026,RCV-0176,CAT-036,RISK-06,SE,70125.25,123.5
DEC-04326,SND-0043,RCV-0205,CAT-043,RISK-11,DE,70162.26,124.8
DEC-04327,SND-0060,RCV-0234,CAT-050,RISK-16,PL,70199.27,126.1
DEC-04328,SND-0077,RCV-0013,CAT-057,RISK-01,NL,70236.28,127.4
DEC-04329,SND-0094,RCV-0042,CAT-064,RISK-06,CN,70273.29,128.7
DEC-04330,SND-0111,RCV-0071,CAT-071,RISK-11,US,70310.30,130.0
DEC-04331,SND-0128,RCV-0100,CAT-078,RISK-16,EE,70347.31,131.3
DEC-04332,SND-0145,RCV-0129,CAT-005,RISK-01,LV,70384.32,132.6
DEC-04333,SND-0162,RCV-0158,CAT-012,RISK-06,LT,70421.33,133.9
DEC-04334,SND-0179,RCV-0187,CAT-019,RISK-11,FI,70458.34,135.2
DEC-04335,SND-0196,RCV-0216,CAT-026,RISK-16,SE,70495.35,136.5
DEC-04336,SND-0213,RCV-0245,CAT-033,RISK-01,DE,70532.36,137.8
DEC-04337,SND-0230,RCV-0024,CAT-040,RISK-06,PL,70569.37,139.1
DEC-04338,SND-0247,RCV-0053,CAT-047,RISK-11,NL,70606.38,140.4
DEC-04339,SND-0014,RCV-0082,CAT-054,RISK-16,CN,70643.39,141.7
DEC-04340,SND-0031,RCV-0111,CAT-061,RISK-01,US,70680.40,143.0
DEC-04341,SND-0048,RCV-0140,CAT-068,RISK-06,EE,70717.41,144.3
DEC-04342,SND-0065,RCV-0169,CAT-075,RISK-11,LV,70754.42,145.6
DEC-04343,SND-0082,RCV-0198,CAT-002,RISK-16,LT,70791.43,146.9
DEC-04344,SND-0099,RCV-0227,CAT-009,RISK-01,FI,70828.44,148.2
DEC-04345,SND-0116,RCV-0006,CAT-016,RISK-06,SE,70865.45,149.5
DEC-04346,SND-0133,RCV-0035,CAT-023,RISK-11,DE,70902.46,150.8
DEC-04347,SND-0150,RCV-0064,CAT-030,RISK-16,PL,70939.47,152.1
DEC-04348,SND-0167,RCV-0093,CAT-037,RISK-01,NL,70976.48,153.4
DEC-04349,SND-0184,RCV-0122,CAT-044,RISK-06,CN,71013.49,154.7
DEC-04350,SND-0201,RCV-0151,CAT-051,RISK-11,US,71050.50,156.0
DEC-04351,SND-0218,RCV-0180,CAT-058,RISK-16,EE,71087.51,157.3
DEC-04352,SND-0235,RCV-0209,CAT-065,RISK-01,LV,71124.52,158.6
DEC-04353,SND-0002,RCV-0238,CAT-072,RISK-06,LT,71161.53,159.9
DEC-04354,SND-0019,RCV-0017,CAT-079,RISK-11,FI,71198.54,161.2
DEC-04355,SND-0036,RCV-0046,CAT-006,RISK-16,SE,71235.55,162.5
DEC-04356,SND-0053,RCV-0075,CAT-013,RISK-01,DE,71272.56,163.8
DEC-04357,SND-0070,RCV-0104,CAT-020,RISK-06,PL,71309.57,165.1
DEC-04358,SND-0087,RCV-0133,CAT-027,RISK-11,NL,71346.58,166.4
DEC-04359,SND-0104,RCV-0162,CAT-034,RISK-16,CN,71383.59,167.7
DEC-04360,SND-0121,RCV-0191,CAT-041,RISK-01,US,71420.60,169.0
DEC-04361,SND-0138,RCV-0220,CAT-048,RISK-06,EE,71457.61,170.3
DEC-04362,SND-0155,RCV-0249,CAT-055,RISK-11,LV,71494.62,171.6
DEC-04363,SND-0172,RCV-0028,CAT-062,RISK-16,LT,71531.63,172.9
DEC-04364,SND-0189,RCV-0057,CAT-069,RISK-01,FI,71568.64,174.2
DEC-04365,SND-0206,RCV-0086,CAT-076,RISK-06,SE,71605.65,175.5
DEC-04366,SND-0223,RCV-0115,CAT-003,RISK-11,DE,71642.66,176.8
DEC-04367,SND-0240,RCV-0144,CAT-010,RISK-16,PL,71679.67,178.1
DEC-04368,SND-0007,RCV-0173,CAT-017,RISK-01,NL,71716.68,179.4
DEC-04369,SND-0024,RCV-0202,CAT-024,RISK-06,CN,71753.69,180.7
DEC-04370,SND-0041,RCV-0231,CAT-031,RISK-11,US,71790.70,182.0
DEC-04371,SND-0058,RCV-0010,CAT-038,RISK-16,EE,71827.71,183.3
DEC-04372,SND-0075,RCV-0039,CAT-045,RISK-01,LV,71864.72,184.6
DEC-04373,SND-0092,RCV-0068,CAT-052,RISK-06,LT,71901.73,185.9
DEC-04374,SND-0109,RCV-0097,CAT-059,RISK-11,FI,71938.74,187.2
DEC-04375,SND-0126,RCV-0126,CAT-066,RISK-16,SE,71975.75,188.5
DEC-04376,SND-0143,RCV-0155,CAT-073,RISK-01,DE,72012.76,189.8
DEC-04377,SND-0160,RCV-0184,CAT-080,RISK-06,PL,72049.77,191.1
DEC-04378,SND-0177,RCV-0213,CAT-007,RISK-11,NL,72086.78,192.4
DEC-04379,SND-0194,RCV-0242,CAT-014,RISK-16,CN,72123.79,193.7
DEC-04380,SND-0211,RCV-0021,CAT-021,RISK-01,US,72160.80,195.0
DEC-04381,SND-0228,RCV-0050,CAT-028,RISK-06,EE,72197.81,196.3
DEC-04382,SND-0245,RCV-0079,CAT-035,RISK-11,LV,72234.82,197.6
DEC-04383,SND-0012,RCV-0108,CAT-042,RISK-16,LT,72271.83,198.9
DEC-04384,SND-0029,RCV-0137,CAT-049,RISK-01,FI,72308.84,200.2
DEC-04385,SND-0046,RCV-0166,CAT-056,RISK-06,SE,72345.85,201.5
DEC-04386,SND-0063,RCV-0195,CAT-063,RISK-11,DE,72382.86,202.8
DEC-04387,SND-0080,RCV-0224,CAT-070,RISK-16,PL,72419.87,204.1
DEC-04388,SND-0097,RCV-0003,CAT-077,RISK-01,NL,72456.88,205.4
DEC-04389,SND-0114,RCV-0032,CAT-004,RISK-06,CN,72493.89,206.7
DEC-04390,SND-0131,RCV-0061,CAT-011,RISK-11,US,72530.90,208.0
DEC-04391,SND-0148,RCV-0090,CAT-018,RISK-16,EE,72567.91,209.3
DEC-04392,SND-0165,RCV-0119,CAT-025,RISK-01,LV,72604.92,210.6
DEC-04393,SND-0182,RCV-0148,CAT-032,RISK-06,LT,72641.93,211.9
DEC-04394,SND-0199,RCV-0177,CAT-039,RISK-11,FI,72678.94,213.2
DEC-04395,SND-0216,RCV-0206,CAT-046,RISK-16,SE,72715.95,214.5
DEC-04396,SND-0233,RCV-0235,CAT-053,RISK-01,DE,72752.96,215.8
DEC-04397,SND-0250,RCV-0014,CAT-060,RISK-06,PL,72789.97,217.1
DEC-04398,SND-0017,RCV-0043,CAT-067,RISK-11,NL,72826.98,218.4
DEC-04399,SND-0034,RCV-0072,CAT-074,RISK-16,CN,72863.99,219.7
DEC-04400,SND-0051,RCV-0101,CAT-001,RISK-01,US,72900.00,221.0
DEC-04401,SND-0068,RCV-0130,CAT-008,RISK-06,EE,72937.01,222.3
DEC-04402,SND-0085,RCV-0159,CAT-015,RISK-11,LV,72974.02,223.6
DEC-04403,SND-0102,RCV-0188,CAT-022,RISK-16,LT,73011.03,224.9
DEC-04404,SND-0119,RCV-0217,CAT-029,RISK-01,FI,73048.04,226.2
DEC-04405,SND-0136,RCV-0246,CAT-036,RISK-06,SE,73085.05,227.5
DEC-04406,SND-0153,RCV-0025,CAT-043,RISK-11,DE,73122.06,228.8
DEC-04407,SND-0170,RCV-0054,CAT-050,RISK-16,PL,73159.07,230.1
DEC-04408,SND-0187,RCV-0083,CAT-057,RISK-01,NL,73196.08,231.4
DEC-04409,SND-0204,RCV-0112,CAT-064,RISK-06,CN,73233.09,232.7
DEC-04410,SND-0221,RCV-0141,CAT-071,RISK-11,US,73270.10,234.0
DEC-04411,SND-0238,RCV-0170,CAT-078,RISK-16,EE,73307.11,235.3
DEC-04412,SND-0005,RCV-0199,CAT-005,RISK-01,LV,73344.12,236.6
DEC-04413,SND-0022,RCV-0228,CAT-012,RISK-06,LT,73381.13,237.9
DEC-04414,SND-0039,RCV-0007,CAT-019,RISK-11,FI,73418.14,239.2
DEC-04415,SND-0056,RCV-0036,CAT-026,RISK-16,SE,73455.15,240.5
DEC-04416,SND-0073,RCV-0065,CAT-033,RISK-01,DE,73492.16,241.8
DEC-04417,SND-0090,RCV-0094,CAT-040,RISK-06,PL,73529.17,243.1
DEC-04418,SND-0107,RCV-0123,CAT-047,RISK-11,NL,73566.18,244.4
DEC-04419,SND-0124,RCV-0152,CAT-054,RISK-16,CN,73603.19,245.7
DEC-04420,SND-0141,RCV-0181,CAT-061,RISK-01,US,73640.20,247.0
DEC-04421,SND-0158,RCV-0210,CAT-068,RISK-06,EE,73677.21,248.3
DEC-04422,SND-0175,RCV-0239,CAT-075,RISK-11,LV,73714.22,249.6
DEC-04423,SND-0192,RCV-0018,CAT-002,RISK-16,LT,73751.23,250.9
DEC-04424,SND-0209,RCV-0047,CAT-009,RISK-01,FI,73788.24,252.2
DEC-04425,SND-0226,RCV-0076,CAT-016,RISK-06,SE,73825.25,253.5
DEC-04426,SND-0243,RCV-0105,CAT-023,RISK-11,DE,73862.26,254.8
DEC-04427,SND-0010,RCV-0134,CAT-030,RISK-16,PL,73899.27,256.1
